id	category	name	description	xref	provided_by	synonym	iri	object	predicate	relation	same_as	subject	subsets
temp_opt:mid4	biolink:PhenotypicQuality	optimal temperature 34 deg C to 40 deg C											
temp_range:mid3	biolink:PhenotypicQuality	temperature range 30 deg C to 34 deg C											
temp_range:mid4	biolink:PhenotypicQuality	temperature range 34 deg C to 40 deg C											
temp_delta:mid2	biolink:PhenotypicQuality	temperature delta 10 deg C to 20 deg C											
cell_shape:sphere	biolink:PhenotypicQuality	sphere shaped cell											
NCBITaxon:1307918	biolink:OrganismTaxon	Acetobacter senegalensis DSM 18889											
NCBITaxon:1307907	biolink:OrganismTaxon	Acetobacter ghanensis DSM 18895											
NCBITaxon:1307906	biolink:OrganismTaxon	Acetobacter fabarum DSM 19596											
NCBITaxon:104098	biolink:OrganismTaxon	Acetobacter peroxydans											
pH_range:low	biolink:PhenotypicQuality	pH range 0 to 4											
pH_range:mid1	biolink:PhenotypicQuality	pH range 4 to 6											
pH_delta:mid2	biolink:PhenotypicQuality	pH delta 3 to 4											
gc:high	biolink:PhenotypicQuality	GC content > 66.3%											
NCBITaxon:524	biolink:OrganismTaxon	Acidiphilium cryptum											
NCBITaxon:1307921	biolink:OrganismTaxon	Acidiphilium acidophilum DSM 700											
NCBITaxon:62140	biolink:OrganismTaxon	Acidiphilium multivorum											
NCBITaxon:1120923	biolink:OrganismTaxon	Acidocella aminolytica 101 = DSM 11237											
NCBITaxon:1307927	biolink:OrganismTaxon	Asaia siamensis NRIC 0323											
NCBITaxon:1236500	biolink:OrganismTaxon	Asaia astilbis JCM 15831											
NCBITaxon:1236525	biolink:OrganismTaxon	Asaia platycodi JCM 25414											
NCBITaxon:1236502	biolink:OrganismTaxon	Asaia prunellae JCM 25354											
pH_opt:mid1	biolink:PhenotypicQuality	optimal pH 6 to 7											
pH_range:mid2	biolink:PhenotypicQuality	pH range 6 to 7											
pH_range:mid3	biolink:PhenotypicQuality	pH range 7 to 8											
pH_delta:low	biolink:PhenotypicQuality	pH delta 1 to 2											
temp_opt:mid1	biolink:PhenotypicQuality	optimal temperature 22 deg C to 27 deg C											
temp_range:low	biolink:PhenotypicQuality	temperature range 10 deg C to 22 deg C											
NCBITaxon:1121106	biolink:OrganismTaxon	Belnapia moabensis DSM 16746											
pH_opt:mid2	biolink:PhenotypicQuality	optimal pH 7 to 8											
pH_delta:mid1	biolink:PhenotypicQuality	pH delta 2 to 3											
NaCl_range:very_low	biolink:PhenotypicQuality	NaCl range <= 1%											
NaCl_delta:very_low	biolink:PhenotypicQuality	NaCl delta <= 1%											
NCBITaxon:938405	biolink:OrganismTaxon	Belnapia rosea											
NCBITaxon:272568	biolink:OrganismTaxon	Gluconacetobacter diazotrophicus PA1 5											
NCBITaxon:89584	biolink:OrganismTaxon	Gluconacetobacter liquefaciens											
NCBITaxon:1307940	biolink:OrganismTaxon	Gluconacetobacter sacchari DSM 12717											
cell_width:low	biolink:PhenotypicQuality	cell width 0.5um to 0.65um											
NCBITaxon:1307932	biolink:OrganismTaxon	Gluconacetobacter azotocaptans DSM 13594											
NCBITaxon:1307935	biolink:OrganismTaxon	Gluconacetobacter johannae DSM 13595											
pH_delta:mid3	biolink:PhenotypicQuality	pH delta 4 to 5											
NCBITaxon:1234672	biolink:OrganismTaxon	Komagataeibacter kakiaceti JCM 25156											
NCBITaxon:442	biolink:OrganismTaxon	Gluconobacter oxydans											
NCBITaxon:38308	biolink:OrganismTaxon	Gluconobacter frateurii											
NCBITaxon:1307929	biolink:OrganismTaxon	Kozakia baliensis NRIC 0488											
NCBITaxon:1071	biolink:OrganismTaxon	Rhodopila globiformis											
trophic_type:organotrophy	biolink:BiologicalProcess	organotroph											
trophic_type:chemotrophy	biolink:BiologicalProcess	chemotroph											
trophic_type:phototrophy	biolink:BiologicalProcess	phototroph											
NCBITaxon:35813	biolink:OrganismTaxon	Roseococcus thiosulfatophilus											
NCBITaxon:455361	biolink:OrganismTaxon	Roseococcus suduntuyensis											
NCBITaxon:1123072	biolink:OrganismTaxon	Rubritepida flocculans DSM 14296											
pH_opt:low	biolink:PhenotypicQuality	optimal pH 0 to 6											
NCBITaxon:1123227	biolink:OrganismTaxon	Saccharibacter floricola DSM 15669											
cell_shape:star_dumbbell_pleomorphic	biolink:PhenotypicQuality	star dumbbell pleomorphic shaped cell											
NCBITaxon:94	biolink:OrganismTaxon	Stella humosa											
NCBITaxon:1123295	biolink:OrganismTaxon	Stella vacuolata DSM 5901 = ATCC 43931											
NCBITaxon:1264899	biolink:OrganismTaxon	Zavarzinia compransoris											
temp_opt:mid3	biolink:PhenotypicQuality	optimal temperature 30 deg C to 34 deg C											
NCBITaxon:50715	biolink:OrganismTaxon	Acidisphaera rubrifaciens											
NCBITaxon:198093	biolink:OrganismTaxon	Pseudoroseomonas ludipueritiae											
NCBITaxon:198092	biolink:OrganismTaxon	Roseomonas rosea											
pH_range:mid4	biolink:PhenotypicQuality	pH range 8 to 10											
NaCl_range:low	biolink:PhenotypicQuality	NaCl range 1% to 3%											
NaCl_range:mid	biolink:PhenotypicQuality	NaCl range 3% to 8%											
NaCl_delta:mid	biolink:PhenotypicQuality	NaCl delta 3% to 8%											
temp_delta:mid3	biolink:PhenotypicQuality	temperature delta 20 deg C to 30 deg C											
NCBITaxon:1123061	biolink:OrganismTaxon	Neoroseomonas lacus DSM 19439											
NCBITaxon:373043	biolink:OrganismTaxon	Paeniroseomonas aquatica											
NaCl_delta:low	biolink:PhenotypicQuality	NaCl delta 1% to 3%											
temp_range:very_low	biolink:PhenotypicQuality	temperature range <= 10 deg C											
temp_delta:high	biolink:PhenotypicQuality	temperature delta > 30 deg C											
NCBITaxon:1123064	biolink:OrganismTaxon	Roseomonas vinacea DSM 19362											
NCBITaxon:1123062	biolink:OrganismTaxon	Falsiroseomonas stagni DSM 19981											
NCBITaxon:1123060	biolink:OrganismTaxon	Roseomonas aerilata DSM 19363											
pigment:pink	biolink:ChemicalSubstance	pink pigment											
NCBITaxon:693023	biolink:OrganismTaxon	Roseomonas pecuniae											
NCBITaxon:209650	biolink:OrganismTaxon	Acidicaldus organivorans											
pigment:yellow	biolink:ChemicalSubstance	yellow pigment											
NCBITaxon:364410	biolink:OrganismTaxon	Granulibacter bethesdensis											
temp_opt:low	biolink:PhenotypicQuality	optimal temperature 10 deg C to 22 deg C											
NCBITaxon:512382	biolink:OrganismTaxon	Acidisoma tundrae											
NCBITaxon:512383	biolink:OrganismTaxon	Acidisoma sibiricum											
NCBITaxon:28448	biolink:OrganismTaxon	Komagataeibacter xylinus											
NCBITaxon:1307938	biolink:OrganismTaxon	Komagataeibacter oboediens DSM 11826											
NCBITaxon:1307943	biolink:OrganismTaxon	Komagataeibacter swingsii DSM 16373											
NCBITaxon:1307939	biolink:OrganismTaxon	Komagataeibacter rhaeticus DSM 16663											
NCBITaxon:1307942	biolink:OrganismTaxon	Komagataeibacter sucrofermentans DSM 15973											
NCBITaxon:591001	biolink:OrganismTaxon	Acidaminococcus fermentans DSM 20731											
NCBITaxon:1120921	biolink:OrganismTaxon	Acidaminococcus intestini DSM 21505											
gc:low	biolink:PhenotypicQuality	GC content <= 42.65%											
NCBITaxon:1122957	biolink:OrganismTaxon	Phascolarctobacterium faecium DSM 14760											
NCBITaxon:33025	biolink:OrganismTaxon	Phascolarctobacterium faecium											
NCBITaxon:1123323	biolink:OrganismTaxon	Succiniclasticum ruminis DSM 9236											
NCBITaxon:2775030	biolink:OrganismTaxon	Succiniclasticum sp.											
NCBITaxon:1069080	biolink:OrganismTaxon	Succinispira mobilis DSM 6222											
temp_opt:high	biolink:PhenotypicQuality	optimal temperature > 40 deg C											
gram_stain:positive	biolink:PhenotypicQuality	gram positive											
trophic_type:autotrophy	biolink:BiologicalProcess	autotroph											
NCBITaxon:525909	biolink:OrganismTaxon	Acidimicrobium ferrooxidans DSM 10331											
cell_shape:filament	biolink:PhenotypicQuality	filament shaped cell											
NCBITaxon:1121881	biolink:OrganismTaxon	Ferrithrix thermotolerans DSM 19514											
NCBITaxon:467091	biolink:OrganismTaxon	Ilumatobacter fluminis											
NCBITaxon:920	biolink:OrganismTaxon	Acidithiobacillus ferrooxidans											
NCBITaxon:243159	biolink:OrganismTaxon	Acidithiobacillus ferrooxidans ATCC 23270											
NCBITaxon:160808	biolink:OrganismTaxon	Acidithiobacillus ferrivorans											
NCBITaxon:930	biolink:OrganismTaxon	Acidithiobacillus thiooxidans											
NCBITaxon:637390	biolink:OrganismTaxon	Acidithiobacillus thiooxidans ATCC 19377											
NCBITaxon:637389	biolink:OrganismTaxon	Acidithiobacillus caldus ATCC 51756											
NCBITaxon:33059	biolink:OrganismTaxon	Acidithiobacillus caldus											
NCBITaxon:119978	biolink:OrganismTaxon	Acidithiobacillus albertensis											
NCBITaxon:240015	biolink:OrganismTaxon	Acidobacterium capsulatum ATCC 51196											
NCBITaxon:388466	biolink:OrganismTaxon	Edaphobacter modestus											
temp_delta:mid1	biolink:PhenotypicQuality	temperature delta 5 deg C to 10 deg C											
NCBITaxon:1121860	biolink:OrganismTaxon	Edaphobacter aggregans DSM 19364											
NCBITaxon:926566	biolink:OrganismTaxon	Terriglobus roseus DSM 18391											
NCBITaxon:870903	biolink:OrganismTaxon	Terriglobus saanensis											
NCBITaxon:474952	biolink:OrganismTaxon	Granulicella rosea											
NCBITaxon:474950	biolink:OrganismTaxon	Granulicella pectinivorans											
NCBITaxon:474949	biolink:OrganismTaxon	Granulicella aggregans											
NCBITaxon:474951	biolink:OrganismTaxon	Granulicella paludicola											
NCBITaxon:474953	biolink:OrganismTaxon	Telmatobacter bradus											
NCBITaxon:863522	biolink:OrganismTaxon	Bryocella elongata											
NCBITaxon:946336	biolink:OrganismTaxon	Acidicapsa borealis											
NCBITaxon:542300	biolink:OrganismTaxon	Acidicapsa ligni											
temp_range:high	biolink:PhenotypicQuality	temperature range > 40 deg C											
NCBITaxon:1657	biolink:OrganismTaxon	Actinobaculum suis											
NCBITaxon:1120932	biolink:OrganismTaxon	Actinotignum schaalii DSM 15541											
NCBITaxon:1120933	biolink:OrganismTaxon	Actinotignum urinale DSM 15805											
NCBITaxon:202789	biolink:OrganismTaxon	Actinobaculum massiliense											
NCBITaxon:1658	biolink:OrganismTaxon	Actinomyces bovis											
NCBITaxon:1659	biolink:OrganismTaxon	Actinomyces israelii											
NCBITaxon:1120944	biolink:OrganismTaxon	Actinomyces israelii DSM 43320											
NCBITaxon:1655	biolink:OrganismTaxon	Actinomyces naeslundii											
NCBITaxon:544580	biolink:OrganismTaxon	Actinomyces oris											
NCBITaxon:1120943	biolink:OrganismTaxon	Actinomyces gerencseriae DSM 6844											
NCBITaxon:52770	biolink:OrganismTaxon	Buchananella hordeovulneris											
NCBITaxon:52773	biolink:OrganismTaxon	Schaalia meyeri											
NCBITaxon:1120942	biolink:OrganismTaxon	Schaalia georgiae DSM 6843											
NCBITaxon:29317	biolink:OrganismTaxon	Actinomyces sp.											
NCBITaxon:29318	biolink:OrganismTaxon	Winkia neuii subsp. anitrata											
NCBITaxon:1120945	biolink:OrganismTaxon	Winkia neuii subsp. neuii DSM 8576											
NCBITaxon:131110	biolink:OrganismTaxon	Schaalia radingae											
NCBITaxon:131111	biolink:OrganismTaxon	Schaalia turicensis											
NCBITaxon:29316	biolink:OrganismTaxon	Schaalia hyovaginalis											
NCBITaxon:156892	biolink:OrganismTaxon	Boudabousia marimammalium											
NCBITaxon:119495	biolink:OrganismTaxon	Actinomyces catuli											
NCBITaxon:111015	biolink:OrganismTaxon	Actinomyces radicidentis											
NCBITaxon:131109	biolink:OrganismTaxon	Actinomyces bowdenii											
NCBITaxon:525246	biolink:OrganismTaxon	Actinomyces urogenitalis DSM 15434											
NCBITaxon:525245	biolink:OrganismTaxon	Gleimia coleocanis DSM 15436											
NCBITaxon:100469	biolink:OrganismTaxon	Schaalia canis											
NCBITaxon:132933	biolink:OrganismTaxon	Schaalia funkei											
NCBITaxon:1120946	biolink:OrganismTaxon	Schaalia suimastitidis DSM 15538											
NCBITaxon:178339	biolink:OrganismTaxon	Pauljensenia hongkongensis											
NCBITaxon:181487	biolink:OrganismTaxon	Schaalia cardiffensis											
NCBITaxon:1120947	biolink:OrganismTaxon	Schaalia vaccimaxillae DSM 15804											
NCBITaxon:55565	biolink:OrganismTaxon	Actinomyces graevenitzii											
NCBITaxon:206043	biolink:OrganismTaxon	Actinomyces oricola											
NCBITaxon:208480	biolink:OrganismTaxon	Bowdeniella nasicola											
NCBITaxon:1120941	biolink:OrganismTaxon	Actinomyces dentalis DSM 19115											
NCBITaxon:544581	biolink:OrganismTaxon	Actinomyces johnsonii											
NCBITaxon:1167628	biolink:OrganismTaxon	Actinomyces massiliensis 4401292											
NaCl_opt:very_low	biolink:PhenotypicQuality	optimal NaCl <= 1%											
NCBITaxon:521393	biolink:OrganismTaxon	Actinomyces timonensis DSM 23838											
NCBITaxon:1288828	biolink:OrganismTaxon	Gleimia hominis DSM 22168											
NCBITaxon:635203	biolink:OrganismTaxon	Schaalia naturae											
NCBITaxon:675090	biolink:OrganismTaxon	Actinomyces weissii											
NCBITaxon:644284	biolink:OrganismTaxon	Arcanobacterium haemolyticum DSM 20595											
NCBITaxon:28264	biolink:OrganismTaxon	Arcanobacterium haemolyticum											
NCBITaxon:131112	biolink:OrganismTaxon	Arcanobacterium phocae											
NCBITaxon:108028	biolink:OrganismTaxon	Arcanobacterium pluranimalium											
NCBITaxon:149017	biolink:OrganismTaxon	Arcanobacterium hippocoleae											
NCBITaxon:999183	biolink:OrganismTaxon	Arcanobacterium canis											
NCBITaxon:2052	biolink:OrganismTaxon	Mobiluncus mulieris											
NCBITaxon:585199	biolink:OrganismTaxon	Mobiluncus mulieris ATCC 35243											
NCBITaxon:144178	biolink:OrganismTaxon	Mobiluncus holmesii											
NCBITaxon:585198	biolink:OrganismTaxon	Mobiluncus curtisii subsp. curtisii ATCC 35241											
NCBITaxon:887899	biolink:OrganismTaxon	Mobiluncus holmesii ATCC 35242											
NCBITaxon:1123488	biolink:OrganismTaxon	Varibaculum cambriense DSM 15806											
NCBITaxon:1661	biolink:OrganismTaxon	Trueperella pyogenes											
NCBITaxon:59561	biolink:OrganismTaxon	Trueperella bernardiae											
NCBITaxon:312285	biolink:OrganismTaxon	Trueperella bialowiezensis											
NCBITaxon:312286	biolink:OrganismTaxon	Trueperella bonasi											
NCBITaxon:445930	biolink:OrganismTaxon	Trueperella abortisuis											
NCBITaxon:592010	biolink:OrganismTaxon	Abiotrophia defectiva ATCC 49176											
NCBITaxon:1377	biolink:OrganismTaxon	Aerococcus viridans											
NCBITaxon:655812	biolink:OrganismTaxon	Aerococcus viridans ATCC 11563 = CCUG 4311											
pH_opt:high	biolink:PhenotypicQuality	optimal pH 8 to 14											
NCBITaxon:1120952	biolink:OrganismTaxon	Aerococcus urinaeequi DSM 20341 = CCUG 28094											
NCBITaxon:1216979	biolink:OrganismTaxon	Aerococcus urinae NBRC 15544 = CCUG 36881											
NCBITaxon:119206	biolink:OrganismTaxon	Aerococcus sanguinicola											
NCBITaxon:128944	biolink:OrganismTaxon	Aerococcus urinaehominis											
NCBITaxon:525247	biolink:OrganismTaxon	Aerococcus christensenii DSM 15819 = CCUG 28831											
NCBITaxon:371602	biolink:OrganismTaxon	Aerococcus suis											
cell_shape:ovoid	biolink:PhenotypicQuality	ovoid shaped cell											
NCBITaxon:84521	biolink:OrganismTaxon	Dolosicoccus paucivorans											
NCBITaxon:1121871	biolink:OrganismTaxon	Eremococcus coleocola DSM 15696											
NCBITaxon:13076	biolink:OrganismTaxon	Globicatella sanguinis											
NCBITaxon:1121925	biolink:OrganismTaxon	Globicatella sulfidifaciens DSM 15739											
NCBITaxon:89093	biolink:OrganismTaxon	Ignavigranum ruoffiae											
NCBITaxon:2015592	biolink:OrganismTaxon	Facklamia sp.											
NCBITaxon:196023	biolink:OrganismTaxon	Aeromonas hydrophila subsp. hydrophila											
NCBITaxon:380703	biolink:OrganismTaxon	Aeromonas hydrophila subsp. hydrophila ATCC 7966											
NCBITaxon:651	biolink:OrganismTaxon	Aeromonas media											
NCBITaxon:654	biolink:OrganismTaxon	Aeromonas veronii											
NCBITaxon:29489	biolink:OrganismTaxon	Aeromonas enteropelogenes											
NCBITaxon:656	biolink:OrganismTaxon	Aeromonas allosaccharophila											
NCBITaxon:73010	biolink:OrganismTaxon	Aeromonas encheleia											
NCBITaxon:96473	biolink:OrganismTaxon	Aeromonas salmonicida subsp. pectinolytica											
NCBITaxon:105751	biolink:OrganismTaxon	Aeromonas bestiarum											
NCBITaxon:218936	biolink:OrganismTaxon	Aeromonas simiae											
pigment:brown	biolink:ChemicalSubstance	brown pigment											
NCBITaxon:271417	biolink:OrganismTaxon	Aeromonas molluscorum											
NCBITaxon:196024	biolink:OrganismTaxon	Aeromonas dhakensis											
NCBITaxon:208958	biolink:OrganismTaxon	Aeromonas hydrophila subsp. ranae											
NCBITaxon:328412	biolink:OrganismTaxon	Pseudaeromonas sharmana											
NCBITaxon:113288	biolink:OrganismTaxon	Aeromonas salmonicida subsp. achromogenes											
NCBITaxon:70856	biolink:OrganismTaxon	Aeromonas popoffii											
NCBITaxon:440079	biolink:OrganismTaxon	Aeromonas bivalvium											
NCBITaxon:591962	biolink:OrganismTaxon	Aeromonas fluvialis											
NCBITaxon:633417	biolink:OrganismTaxon	Aeromonas taiwanensis											
NCBITaxon:633415	biolink:OrganismTaxon	Aeromonas sanarellii											
NCBITaxon:648794	biolink:OrganismTaxon	Aeromonas rivuli											
NCBITaxon:129578	biolink:OrganismTaxon	Oceanimonas baumannii											
NaCl_opt:mid	biolink:PhenotypicQuality	optimal NaCl 3% to 8%											
NCBITaxon:346183	biolink:OrganismTaxon	Oceanisphaera donghaensis											
NCBITaxon:981381	biolink:OrganismTaxon	Oceanisphaera sediminis											
NCBITaxon:595494	biolink:OrganismTaxon	Tolumonas auensis DSM 9187											
NCBITaxon:675874	biolink:OrganismTaxon	Tolumonas osonensis											
NaCl_opt:low	biolink:PhenotypicQuality	optimal NaCl 1% to 3%											
NaCl_range:high	biolink:PhenotypicQuality	NaCl range > 8%											
NaCl_delta:high	biolink:PhenotypicQuality	NaCl delta > 8%											
NCBITaxon:347534	biolink:OrganismTaxon	Zobellella denitrificans											
NCBITaxon:85698	biolink:OrganismTaxon	Achromobacter xylosoxidans											
NCBITaxon:72557	biolink:OrganismTaxon	Achromobacter ruhlandii											
NCBITaxon:134375	biolink:OrganismTaxon	Achromobacter sp.											
NCBITaxon:217204	biolink:OrganismTaxon	Achromobacter insolitus											
NCBITaxon:217203	biolink:OrganismTaxon	Achromobacter spanius											
NCBITaxon:1218102	biolink:OrganismTaxon	Alcaligenes faecalis subsp. faecalis NBRC 13111											
NCBITaxon:512	biolink:OrganismTaxon	Alcaligenes sp.											
NCBITaxon:171260	biolink:OrganismTaxon	Alcaligenes parafaecalis											
NCBITaxon:1120962	biolink:OrganismTaxon	Alcaligenes phenolicus DSM 16503											
NCBITaxon:1314749	biolink:OrganismTaxon	Azohydromonas lata NBRC 102462											
NCBITaxon:1121118	biolink:OrganismTaxon	Brackiella oedipodis DSM 13743											
NCBITaxon:75697	biolink:OrganismTaxon	Castellaniella defragrans											
NCBITaxon:56119	biolink:OrganismTaxon	Castellaniella denitrificans											
NCBITaxon:266123	biolink:OrganismTaxon	Castellaniella caeni											
NCBITaxon:546114	biolink:OrganismTaxon	Castellaniella ginsengisoli											
NCBITaxon:659013	biolink:OrganismTaxon	Castellaniella daejeonensis											
NCBITaxon:1121388	biolink:OrganismTaxon	Derxia gummosa DSM 723											
NCBITaxon:203699	biolink:OrganismTaxon	Derxia gummosa											
NCBITaxon:206506	biolink:OrganismTaxon	Kerstersia gyiorum											
NCBITaxon:1122620	biolink:OrganismTaxon	Oligella urethralis DSM 7531											
NCBITaxon:1122619	biolink:OrganismTaxon	Oligella ureolytica DSM 18253											
NCBITaxon:151784	biolink:OrganismTaxon	Pigmentiphaga kullae											
NCBITaxon:414049	biolink:OrganismTaxon	Pigmentiphaga daeguensis											
NCBITaxon:516702	biolink:OrganismTaxon	Pigmentiphaga litoralis											
NCBITaxon:305977	biolink:OrganismTaxon	Pusillimonas noertemannii											
NCBITaxon:659016	biolink:OrganismTaxon	Allopusillimonas soli											
NCBITaxon:453575	biolink:OrganismTaxon	Allopusillimonas ginsengisoli											
NCBITaxon:657015	biolink:OrganismTaxon	Pollutimonas harenae											
NCBITaxon:743973	biolink:OrganismTaxon	Taylorella equigenitalis ATCC 35865											
NCBITaxon:519	biolink:OrganismTaxon	Bordetella parapertussis											
NCBITaxon:520	biolink:OrganismTaxon	Bordetella pertussis											
NCBITaxon:518	biolink:OrganismTaxon	Bordetella bronchiseptica											
NCBITaxon:521	biolink:OrganismTaxon	Bordetella avium											
NCBITaxon:398518	biolink:OrganismTaxon	Bordetella hinzii LMG 13501											
NCBITaxon:123899	biolink:OrganismTaxon	Bordetella trematum											
NCBITaxon:340100	biolink:OrganismTaxon	Bordetella petrii DSM 12804											
NCBITaxon:310575	biolink:OrganismTaxon	Advenella kashmirensis											
NCBITaxon:302406	biolink:OrganismTaxon	Advenella mimigardefordensis											
NCBITaxon:267800	biolink:OrganismTaxon	Advenella incenata											
NCBITaxon:627131	biolink:OrganismTaxon	Paralcaligenes ureilyticus											
NCBITaxon:683354	biolink:OrganismTaxon	Candidimonas nitroreducens											
NCBITaxon:658167	biolink:OrganismTaxon	Pollutimonas bauzanensis											
NCBITaxon:172371	biolink:OrganismTaxon	Alloalcanivorax venustensis											
NCBITaxon:285091	biolink:OrganismTaxon	Alloalcanivorax dieselolei											
NCBITaxon:413232	biolink:OrganismTaxon	Alloalcanivorax balearicus											
NCBITaxon:523791	biolink:OrganismTaxon	Kangiella koreensis DSM 16069											
NCBITaxon:1122134	biolink:OrganismTaxon	Kangiella aquimarina DSM 16071											
pH_delta:high	biolink:PhenotypicQuality	pH delta 5 to 9											
NCBITaxon:796379	biolink:OrganismTaxon	Kangiella spongicola											
NCBITaxon:1450	biolink:OrganismTaxon	Alicyclobacillus acidoterrestris											
NCBITaxon:1356854	biolink:OrganismTaxon	Alicyclobacillus acidoterrestris ATCC 49025											
NCBITaxon:1457	biolink:OrganismTaxon	Alicyclobacillus cycloheptanicus											
NCBITaxon:1255279	biolink:OrganismTaxon	Alicyclobacillus cycloheptanicus NBRC 15310											
NCBITaxon:42808	biolink:OrganismTaxon	Alicyclobacillus disulfidooxidans											
sporulation:spore_forming	biolink:PhenotypicQuality	spore forming											
NCBITaxon:1255277	biolink:OrganismTaxon	Alicyclobacillus acidiphilus NBRC 100859											
NCBITaxon:521098	biolink:OrganismTaxon	Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446											
NCBITaxon:1388	biolink:OrganismTaxon	Alicyclobacillus acidocaldarius subsp. acidocaldarius											
NCBITaxon:252246	biolink:OrganismTaxon	Alicyclobacillus vulcanalis											
NCBITaxon:1220572	biolink:OrganismTaxon	Alicyclobacillus sendaiensis NBRC 100866											
pH_delta:very_low	biolink:PhenotypicQuality	pH delta <= 1											
NCBITaxon:392010	biolink:OrganismTaxon	Alicyclobacillus sacchari											
NCBITaxon:1120971	biolink:OrganismTaxon	Alicyclobacillus contaminans DSM 17975											
NCBITaxon:392011	biolink:OrganismTaxon	Alicyclobacillus fastidiosus											
NCBITaxon:1220571	biolink:OrganismTaxon	Alicyclobacillus kakegawensis NBRC 103104											
NCBITaxon:392015	biolink:OrganismTaxon	Alicyclobacillus macrosporangiidus											
NCBITaxon:1220573	biolink:OrganismTaxon	Alicyclobacillus shizuokensis NBRC 103103											
NCBITaxon:1120973	biolink:OrganismTaxon	Effusibacillus pohliae DSM 22757											
NCBITaxon:471514	biolink:OrganismTaxon	Alicyclobacillus ferrooxydans											
NCBITaxon:562970	biolink:OrganismTaxon	Kyrpidia tusciae DSM 2912											
NCBITaxon:226011	biolink:OrganismTaxon	Aestuariibacter halophilus											
NCBITaxon:1120953	biolink:OrganismTaxon	Aestuariibacter salexigens DSM 15300											
NCBITaxon:634436	biolink:OrganismTaxon	Marisediminitalea aggregata											
NCBITaxon:111143	biolink:OrganismTaxon	Alishewanella fetalis											
NCBITaxon:453835	biolink:OrganismTaxon	Alishewanella aestuarii											
NCBITaxon:1129374	biolink:OrganismTaxon	Alishewanella jeotgali KCTC 22429											
NCBITaxon:553384	biolink:OrganismTaxon	Alishewanella agri											
NCBITaxon:529120	biolink:OrganismTaxon	Alteromonas macleodii ATCC 27126											
NCBITaxon:314275	biolink:OrganismTaxon	Alteromonas mediterranea											
NCBITaxon:233316	biolink:OrganismTaxon	Alteromonas stellipolaris											
NCBITaxon:1872678	biolink:OrganismTaxon	Pseudoalteromonas fuliginea											
NCBITaxon:471225	biolink:OrganismTaxon	Alteromonas genovensis											
NCBITaxon:1121922	biolink:OrganismTaxon	Glaciecola pallidula DSM 14239 = ACAM 615											
NCBITaxon:1128912	biolink:OrganismTaxon	Paraglaciecola mesophila KMM 241											
NCBITaxon:1129793	biolink:OrganismTaxon	Paraglaciecola polaris LMG 21857											
NCBITaxon:306545	biolink:OrganismTaxon	Marinimicrobium koreense											
NCBITaxon:1122194	biolink:OrganismTaxon	Marinimicrobium agarilyticum DSM 16975											
NCBITaxon:48076	biolink:OrganismTaxon	Marinobacterium iners											
NCBITaxon:1122199	biolink:OrganismTaxon	Marinobacterium halophilum DSM 17586											
