subject	predicate	object	relation	primary_knowledge_source
NCBITaxon:102106	biolink:associated_with_increased_likelihood_of	MONDO:0005575	PATO:0001668	disbiome
NCBITaxon:102106	biolink:associated_with_increased_likelihood_of	MONDO:0021187	PATO:0001668	disbiome
NCBITaxon:102106	biolink:associated_with_increased_likelihood_of	MONDO:0005311	PATO:0001668	disbiome
NCBITaxon:102106	biolink:associated_with_decreased_likelihood_of	MONDO:0004980	PATO:0001668	disbiome
NCBITaxon:102106	biolink:associated_with_decreased_likelihood_of	MONDO:0005260	PATO:0001668	disbiome
NCBITaxon:102106	biolink:associated_with_decreased_likelihood_of	MONDO:0018756	PATO:0001668	disbiome
NCBITaxon:102106	biolink:associated_with_decreased_likelihood_of	MONDO:0008383	PATO:0001668	disbiome
NCBITaxon:102106	biolink:associated_with_decreased_likelihood_of	MONDO:0005384	PATO:0001668	disbiome
NCBITaxon:102148	biolink:associated_with_increased_likelihood_of	MONDO:0005575	PATO:0001668	disbiome
NCBITaxon:102148	biolink:associated_with_increased_likelihood_of	MONDO:0034186	PATO:0001668	disbiome
NCBITaxon:102148	biolink:associated_with_decreased_likelihood_of	MONDO:0044926	PATO:0001668	disbiome
NCBITaxon:102148	biolink:associated_with_increased_likelihood_of	MONDO:0011122	PATO:0001668	disbiome
NCBITaxon:102148	biolink:associated_with_increased_likelihood_of	MONDO:0001072	PATO:0001668	disbiome
NCBITaxon:102148	biolink:associated_with_increased_likelihood_of	MONDO:0005311	PATO:0001668	disbiome
NCBITaxon:102148	biolink:associated_with_decreased_likelihood_of	MONDO:0009411	PATO:0001668	disbiome
NCBITaxon:102148	biolink:associated_with_increased_likelihood_of	MONDO:0005076	PATO:0001668	disbiome
NCBITaxon:102148	biolink:associated_with_decreased_likelihood_of	MONDO:0007191	PATO:0001668	disbiome
NCBITaxon:1028384	biolink:associated_with_decreased_likelihood_of	MONDO:0005090	PATO:0001668	disbiome
NCBITaxon:1033	biolink:associated_with_increased_likelihood_of	MONDO:0005002	PATO:0001668	disbiome
NCBITaxon:1033	biolink:associated_with_increased_likelihood_of	MONDO:0006781	PATO:0001668	disbiome
NCBITaxon:103621	biolink:associated_with_decreased_likelihood_of	MONDO:0044925	PATO:0001668	disbiome
NCBITaxon:103856	biolink:associated_with_decreased_likelihood_of	MONDO:0006608	PATO:0001668	disbiome
NCBITaxon:103887	biolink:associated_with_decreased_likelihood_of	MONDO:0005090	PATO:0001668	disbiome
NCBITaxon:103892	biolink:associated_with_increased_likelihood_of	MONDO:0004845	PATO:0001668	disbiome
NCBITaxon:1042325	biolink:associated_with_decreased_likelihood_of	MONDO:0007147	PATO:0001668	disbiome
NCBITaxon:104267	biolink:associated_with_decreased_likelihood_of	MONDO:0018229	PATO:0001668	disbiome
NCBITaxon:104397	biolink:associated_with_decreased_likelihood_of	MONDO:0007079	PATO:0001668	disbiome
NCBITaxon:1052096	biolink:associated_with_decreased_likelihood_of	MONDO:0005515	PATO:0001668	disbiome
NCBITaxon:1052105	biolink:associated_with_decreased_likelihood_of	MONDO:0005090	PATO:0001668	disbiome
NCBITaxon:105229	biolink:associated_with_increased_likelihood_of	MONDO:0008903	PATO:0001668	disbiome
NCBITaxon:1055323	biolink:associated_with_increased_likelihood_of	MONDO:0043519	PATO:0001668	disbiome
NCBITaxon:1060	biolink:associated_with_decreased_likelihood_of	MONDO:0006226	PATO:0001668	disbiome
NCBITaxon:1060	biolink:associated_with_decreased_likelihood_of	MONDO:0005011	PATO:0001668	disbiome
NCBITaxon:106588	biolink:associated_with_decreased_likelihood_of	MONDO:0005011	PATO:0001668	disbiome
NCBITaxon:106588	biolink:associated_with_decreased_likelihood_of	MONDO:0005575	PATO:0001668	disbiome
NCBITaxon:106589	biolink:associated_with_increased_likelihood_of	MONDO:0001187	PATO:0001668	disbiome
NCBITaxon:106589	biolink:associated_with_decreased_likelihood_of	MONDO:0005083	PATO:0001668	disbiome
NCBITaxon:106649	biolink:associated_with_increased_likelihood_of	MONDO:0005133	PATO:0001668	disbiome
NCBITaxon:1076933	biolink:associated_with_increased_likelihood_of	MONDO:0005258	PATO:0001668	disbiome
NCBITaxon:1077464	biolink:associated_with_decreased_likelihood_of	MONDO:0008226	PATO:0001668	disbiome
NCBITaxon:1077464	biolink:associated_with_decreased_likelihood_of	MONDO:0005076	PATO:0001668	disbiome
NCBITaxon:109262	biolink:associated_with_increased_likelihood_of	MONDO:0005090	PATO:0001668	disbiome
NCBITaxon:109326	biolink:associated_with_increased_likelihood_of	MONDO:0005649	PATO:0001668	disbiome
NCBITaxon:109326	biolink:associated_with_decreased_likelihood_of	MONDO:0011122	PATO:0001668	disbiome
NCBITaxon:109326	biolink:associated_with_decreased_likelihood_of	MONDO:0004979	PATO:0001668	disbiome
NCBITaxon:109326	biolink:associated_with_increased_likelihood_of	MONDO:0005052	PATO:0001668	disbiome
NCBITaxon:109326	biolink:associated_with_decreased_likelihood_of	MONDO:0002009	PATO:0001668	disbiome
NCBITaxon:109326	biolink:associated_with_decreased_likelihood_of	MONDO:0005052	PATO:0001668	disbiome
NCBITaxon:109326	biolink:associated_with_increased_likelihood_of	MONDO:0008171	PATO:0001668	disbiome
NCBITaxon:109326	biolink:associated_with_increased_likelihood_of	MONDO:0005011	PATO:0001668	disbiome
NCBITaxon:1096246	biolink:associated_with_increased_likelihood_of	MONDO:0006516	PATO:0001668	disbiome
NCBITaxon:109790	biolink:associated_with_decreased_likelihood_of	MONDO:0005316	PATO:0001668	disbiome
NCBITaxon:109790	biolink:associated_with_increased_likelihood_of	GO:0007565	PATO:0001668	disbiome
NCBITaxon:109790	biolink:associated_with_decreased_likelihood_of	HP:0001622	PATO:0001668	disbiome
NCBITaxon:109790	biolink:associated_with_decreased_likelihood_of	MONDO:0002345	PATO:0001668	disbiome
NCBITaxon:1099853	biolink:associated_with_decreased_likelihood_of	MONDO:0005101	PATO:0001668	disbiome
NCBITaxon:1099853	biolink:associated_with_decreased_likelihood_of	MONDO:0015924	PATO:0001668	disbiome
NCBITaxon:1107316	biolink:associated_with_decreased_likelihood_of	MONDO:0043923	PATO:0001668	disbiome
NCBITaxon:1107316	biolink:associated_with_decreased_likelihood_of	MONDO:0008383	PATO:0001668	disbiome
NCBITaxon:1107316	biolink:associated_with_decreased_likelihood_of	MONDO:0004844	PATO:0001668	disbiome
NCBITaxon:1107316	biolink:associated_with_decreased_likelihood_of	HP:0006483	PATO:0001668	disbiome
NCBITaxon:1107316	biolink:associated_with_increased_likelihood_of	MONDO:0008575	PATO:0001668	disbiome
NCBITaxon:1107316	biolink:associated_with_decreased_likelihood_of	MONDO:0005276	PATO:0001668	disbiome
NCBITaxon:110846	biolink:associated_with_decreased_likelihood_of	MONDO:0007329	PATO:0001668	disbiome
NCBITaxon:110936	biolink:associated_with_increased_likelihood_of	MONDO:0005884	PATO:0001668	disbiome
NCBITaxon:111142	biolink:associated_with_increased_likelihood_of	MONDO:0005148	PATO:0001668	disbiome
NCBITaxon:1114161	biolink:associated_with_increased_likelihood_of	MONDO:0013433	PATO:0001668	disbiome
NCBITaxon:1117	biolink:associated_with_decreased_likelihood_of	MONDO:0006254	PATO:0001668	disbiome
NCBITaxon:1117	biolink:associated_with_increased_likelihood_of	MONDO:0005249	PATO:0001668	disbiome
NCBITaxon:1117	biolink:associated_with_increased_likelihood_of	MONDO:0005083	PATO:0001668	disbiome
NCBITaxon:1117	biolink:associated_with_decreased_likelihood_of	MONDO:0005406	PATO:0001668	disbiome
NCBITaxon:1124673	biolink:associated_with_decreased_likelihood_of	MONDO:0007329	PATO:0001668	disbiome
NCBITaxon:112497	biolink:associated_with_increased_likelihood_of	MONDO:0007739	PATO:0001668	disbiome
NCBITaxon:112498	biolink:associated_with_increased_likelihood_of	MONDO:0018092	PATO:0001668	disbiome
NCBITaxon:1125	biolink:associated_with_increased_likelihood_of	MONDO:0005312	PATO:0001668	disbiome
NCBITaxon:1129	biolink:associated_with_increased_likelihood_of	MONDO:0000705	PATO:0001668	disbiome
NCBITaxon:1129	biolink:associated_with_increased_likelihood_of	MONDO:0007256	PATO:0001668	disbiome
NCBITaxon:1129	biolink:associated_with_increased_likelihood_of	MONDO:0005575	PATO:0001668	disbiome
NCBITaxon:1129544	biolink:associated_with_increased_likelihood_of	MONDO:0018092	PATO:0001668	disbiome
NCBITaxon:1129771	biolink:associated_with_decreased_likelihood_of	MONDO:0008226	PATO:0001668	disbiome
NCBITaxon:1129771	biolink:associated_with_increased_likelihood_of	MONDO:0005316	PATO:0001668	disbiome
NCBITaxon:1129771	biolink:associated_with_decreased_likelihood_of	MONDO:0005361	PATO:0001668	disbiome
NCBITaxon:1129771	biolink:associated_with_increased_likelihood_of	MONDO:0007329	PATO:0001668	disbiome
NCBITaxon:1129771	biolink:associated_with_decreased_likelihood_of	MONDO:0007147	PATO:0001668	disbiome
NCBITaxon:1129771	biolink:associated_with_decreased_likelihood_of	MONDO:0005148	PATO:0001668	disbiome
NCBITaxon:1129771	biolink:associated_with_increased_likelihood_of	MONDO:0011122	PATO:0001668	disbiome
NCBITaxon:1129771	biolink:associated_with_increased_likelihood_of	MONDO:0001505	PATO:0001668	disbiome
NCBITaxon:1130798	biolink:associated_with_increased_likelihood_of	MONDO:0011122	PATO:0001668	disbiome
NCBITaxon:1130798	biolink:associated_with_increased_likelihood_of	MONDO:0007027	PATO:0001668	disbiome
NCBITaxon:1130798	biolink:associated_with_increased_likelihood_of	MONDO:0007191	PATO:0001668	disbiome
NCBITaxon:1130798	biolink:associated_with_increased_likelihood_of	MONDO:0013209	PATO:0001668	disbiome
NCBITaxon:1130798	biolink:associated_with_increased_likelihood_of	MONDO:0005180	PATO:0001668	disbiome
NCBITaxon:1130798	biolink:associated_with_increased_likelihood_of	MONDO:0007915	PATO:0001668	disbiome
NCBITaxon:1130798	biolink:associated_with_increased_likelihood_of	MONDO:0005316	PATO:0001668	disbiome
NCBITaxon:113107	biolink:associated_with_decreased_likelihood_of	MONDO:0001039	PATO:0001668	disbiome
NCBITaxon:113107	biolink:associated_with_decreased_likelihood_of	MONDO:0008226	PATO:0001668	disbiome
NCBITaxon:113107	biolink:associated_with_decreased_likelihood_of	MONDO:0006723	PATO:0001668	disbiome
NCBITaxon:1131492	biolink:associated_with_decreased_likelihood_of	MONDO:0005090	PATO:0001668	disbiome
NCBITaxon:113286	biolink:associated_with_increased_likelihood_of	MONDO:0005076	PATO:0001668	disbiome
NCBITaxon:113286	biolink:associated_with_increased_likelihood_of	MONDO:0008226	PATO:0001668	disbiome
NCBITaxon:113287	biolink:associated_with_decreased_likelihood_of	MONDO:0005097	PATO:0001668	disbiome
NCBITaxon:113287	biolink:associated_with_increased_likelihood_of	MONDO:0005276	PATO:0001668	disbiome
NCBITaxon:113287	biolink:associated_with_increased_likelihood_of	MONDO:0005076	PATO:0001668	disbiome
NCBITaxon:113287	biolink:associated_with_increased_likelihood_of	MONDO:0002635	PATO:0001668	disbiome
NCBITaxon:114248	biolink:associated_with_increased_likelihood_of	MONDO:0011292	PATO:0001668	disbiome
NCBITaxon:114527	biolink:associated_with_increased_likelihood_of	MONDO:0011122	PATO:0001668	disbiome
NCBITaxon:114528	biolink:associated_with_decreased_likelihood_of	MONDO:0009411	PATO:0001668	disbiome
NCBITaxon:114627	biolink:associated_with_increased_likelihood_of	MONDO:0002974	PATO:0001668	disbiome
NCBITaxon:114627	biolink:associated_with_decreased_likelihood_of	MONDO:0011438	PATO:0001668	disbiome
NCBITaxon:114627	biolink:associated_with_decreased_likelihood_of	MONDO:0011122	PATO:0001668	disbiome
NCBITaxon:114702	biolink:associated_with_increased_likelihood_of	MONDO:0010030	PATO:0001668	disbiome
NCBITaxon:1150298	biolink:associated_with_decreased_likelihood_of	MONDO:0005101	PATO:0001668	disbiome
NCBITaxon:1155385	biolink:associated_with_increased_likelihood_of	MONDO:0005146	PATO:0001668	disbiome
NCBITaxon:115543	biolink:associated_with_increased_likelihood_of	MONDO:0005300	PATO:0001668	disbiome
NCBITaxon:115543	biolink:associated_with_increased_likelihood_of	MONDO:0005052	PATO:0001668	disbiome
NCBITaxon:1160721	biolink:associated_with_increased_likelihood_of	MONDO:0008487	PATO:0001668	disbiome
NCBITaxon:116085	biolink:associated_with_decreased_likelihood_of	MONDO:0013433	PATO:0001668	disbiome
NCBITaxon:116085	biolink:associated_with_decreased_likelihood_of	MONDO:0001072	PATO:0001668	disbiome
NCBITaxon:116085	biolink:associated_with_decreased_likelihood_of	MONDO:0005101	PATO:0001668	disbiome
NCBITaxon:1161127	biolink:associated_with_increased_likelihood_of	MONDO:0005109	PATO:0001668	disbiome
NCBITaxon:1161127	biolink:associated_with_decreased_likelihood_of	MONDO:0005460	PATO:0001668	disbiome
NCBITaxon:1161127	biolink:associated_with_decreased_likelihood_of	MONDO:0005148	PATO:0001668	disbiome
NCBITaxon:1161902	biolink:associated_with_increased_likelihood_of	MONDO:0034186	PATO:0001668	disbiome
NCBITaxon:1161902	biolink:associated_with_increased_likelihood_of	MONDO:0008226	PATO:0001668	disbiome
NCBITaxon:1161902	biolink:associated_with_increased_likelihood_of	MONDO:0008575	PATO:0001668	disbiome
NCBITaxon:1161902	biolink:associated_with_increased_likelihood_of	MONDO:0005076	PATO:0001668	disbiome
NCBITaxon:1163	biolink:associated_with_decreased_likelihood_of	MONDO:0005090	PATO:0001668	disbiome
NCBITaxon:1164882	biolink:associated_with_decreased_likelihood_of	MONDO:0009061	PATO:0001668	disbiome
NCBITaxon:1164882	biolink:associated_with_decreased_likelihood_of	MONDO:0005906	PATO:0001668	disbiome
NCBITaxon:1164882	biolink:associated_with_increased_likelihood_of	MONDO:0005114	PATO:0001668	disbiome
NCBITaxon:1164882	biolink:associated_with_decreased_likelihood_of	MONDO:0005575	PATO:0001668	disbiome
NCBITaxon:1164882	biolink:associated_with_increased_likelihood_of	MONDO:0015183	PATO:0001668	disbiome
NCBITaxon:1164882	biolink:associated_with_decreased_likelihood_of	MONDO:0007329	PATO:0001668	disbiome
NCBITaxon:1164882	biolink:associated_with_decreased_likelihood_of	MONDO:0005258	PATO:0001668	disbiome
NCBITaxon:1164882	biolink:associated_with_increased_likelihood_of	MONDO:0005011	PATO:0001668	disbiome
NCBITaxon:1171599	biolink:associated_with_decreased_likelihood_of	MONDO:0004773	PATO:0001668	disbiome
NCBITaxon:117187	biolink:associated_with_increased_likelihood_of	MONDO:0005011	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_increased_likelihood_of	MONDO:0007079	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_increased_likelihood_of	MONDO:0008575	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0008226	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0008575	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0011438	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_increased_likelihood_of	MONDO:0007147	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0005002	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0005076	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0005180	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0005460	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_increased_likelihood_of	MONDO:0008383	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0005130	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_increased_likelihood_of	MONDO:0005406	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_increased_likelihood_of	MONDO:0005114	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0004773	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0008383	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0010030	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0006781	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_increased_likelihood_of	MONDO:0005441	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0008219	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0002635	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0015183	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_increased_likelihood_of	MONDO:0001711	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_increased_likelihood_of	MONDO:0005276	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_increased_likelihood_of	MONDO:0004979	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_increased_likelihood_of	MONDO:0005361	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0002021	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0004845	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0005083	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_increased_likelihood_of	MONDO:0005010	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0009061	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_increased_likelihood_of	MONDO:0005575	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0001039	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0004980	PATO:0001668	disbiome
NCBITaxon:117563	biolink:associated_with_decreased_likelihood_of	MONDO:0011292	PATO:0001668	disbiome
NCBITaxon:1177574	biolink:associated_with_increased_likelihood_of	MONDO:0002268	PATO:0001668	disbiome
NCBITaxon:1185408	biolink:associated_with_decreased_likelihood_of	MONDO:0005101	PATO:0001668	disbiome
