id	category	name	description	xref	provided_by	synonym	iri	object	predicate	relation	same_as	subject	subsets
NCBITaxon:31943	biolink:OrganismTaxon	brevibacterium iodinum											
NCBITaxon:1479	biolink:OrganismTaxon	bacillus smithii											
NCBITaxon:1413215	biolink:OrganismTaxon	geobacillus thermodenitrificans subsp. thermodenitrificans											
NCBITaxon:1511749	biolink:OrganismTaxon	geobacillus thermodenitrificans subsp. thermodenitrificans											
NCBITaxon:1468	biolink:OrganismTaxon	paenibacillus macquariensis subsp. macquariensis											
NCBITaxon:28031	biolink:OrganismTaxon	lysinibacillus fusiformis											
NCBITaxon:1218105	biolink:OrganismTaxon	cupriavidus necator											
NCBITaxon:59201	biolink:OrganismTaxon	salmonella enterica subsp. enterica											
NCBITaxon:472	biolink:OrganismTaxon	acinetobacter sp.											
NCBITaxon:1217655	biolink:OrganismTaxon	acinetobacter guillouiae											
NCBITaxon:58172	biolink:OrganismTaxon	paenibacillus sp.											
NCBITaxon:1349752	biolink:OrganismTaxon	hydrogenophaga flava											
NCBITaxon:34073	biolink:OrganismTaxon	variovorax paradoxus											
NCBITaxon:65655	biolink:OrganismTaxon	hydrogenophaga palleronii											
NCBITaxon:72557	biolink:OrganismTaxon	achromobacter ruhlandii											
NCBITaxon:304	biolink:OrganismTaxon	pelomonas saccharophila											
NCBITaxon:640707	biolink:OrganismTaxon	bacillus atrophaeus											
NCBITaxon:1121388	biolink:OrganismTaxon	derxia gummosa											
NCBITaxon:33938	biolink:OrganismTaxon	geobacillus thermocatenulatus											
NCBITaxon:1771	biolink:OrganismTaxon	mycobacterium phlei											
NCBITaxon:410	biolink:OrganismTaxon	methylobacterium radiotolerans											
NCBITaxon:84096	biolink:OrganismTaxon	gordonia alkanivorans											
NCBITaxon:584	biolink:OrganismTaxon	proteus mirabilis											
NCBITaxon:1914986	biolink:OrganismTaxon	sinomonas sp.											
NCBITaxon:1349792	biolink:OrganismTaxon	hydrogenophaga pseudoflava											
NCBITaxon:341027	biolink:OrganismTaxon	sphingobacterium sp.											
NCBITaxon:339	biolink:OrganismTaxon	xanthomonas campestris											
NCBITaxon:1390	biolink:OrganismTaxon	bacillus amyloliquefaciens											
NCBITaxon:1236527	biolink:OrganismTaxon	escherichia coli											
NCBITaxon:566546	biolink:OrganismTaxon	escherichia coli											
NCBITaxon:1314749	biolink:OrganismTaxon	azohydromonas lata											
NCBITaxon:45677	biolink:OrganismTaxon	azohydromonas lata											
NCBITaxon:1121030	biolink:OrganismTaxon	azohydromonas australica											
NCBITaxon:521000	biolink:OrganismTaxon	providencia rettgeri											
NCBITaxon:471	biolink:OrganismTaxon	acinetobacter calcoaceticus											
NCBITaxon:1912891	biolink:OrganismTaxon	sphingobium sp.											
NCBITaxon:1908224	biolink:OrganismTaxon	sphingopyxis sp.											
NCBITaxon:588932	biolink:OrganismTaxon	brevundimonas naejangsanensis											
NCBITaxon:306	biolink:OrganismTaxon	pseudomonas sp.											
NCBITaxon:86664	biolink:OrganismTaxon	priestia flexa											
NCBITaxon:1478	biolink:OrganismTaxon	peribacillus simplex											
NCBITaxon:1348625	biolink:OrganismTaxon	priestia flexa											
NCBITaxon:1409	biolink:OrganismTaxon	peribacillus sp.											
NCBITaxon:171401	biolink:OrganismTaxon	paenibacillus agarexedens											
NCBITaxon:408	biolink:OrganismTaxon	methylorubrum extorquens											
NCBITaxon:171398	biolink:OrganismTaxon	paenibacillus sp.											
NCBITaxon:171404	biolink:OrganismTaxon	paenibacillus agaridevorans											
NCBITaxon:267	biolink:OrganismTaxon	paracoccus sp.											
NCBITaxon:285	biolink:OrganismTaxon	comamonas testosteroni											
NCBITaxon:171402	biolink:OrganismTaxon	paenibacillus sp.											
NCBITaxon:171405	biolink:OrganismTaxon	paenibacillus sp.											
NCBITaxon:171400	biolink:OrganismTaxon	paenibacillus sp.											
NCBITaxon:1478	biolink:OrganismTaxon	peribacillus sp.											
NCBITaxon:1409	biolink:OrganismTaxon	geobacillus sp.											
NCBITaxon:1409	biolink:OrganismTaxon	paenibacillus sp.											
NCBITaxon:40215	biolink:OrganismTaxon	acinetobacter junii											
NCBITaxon:481805	biolink:OrganismTaxon	escherichia coli											
NCBITaxon:1270	biolink:OrganismTaxon	micrococcus luteus											
NCBITaxon:549	biolink:OrganismTaxon	pantoea agglomerans											
bacdive:12942	biolink:OrganismTaxon	methylophilus sp.											
NCBITaxon:293	biolink:OrganismTaxon	brevundimonas diminuta											
NCBITaxon:46680	biolink:OrganismTaxon	pseudomonas nitroreducens											
NCBITaxon:39956	biolink:OrganismTaxon	methylobacterium mesophilicum											
NCBITaxon:1872666	biolink:OrganismTaxon	azohydromonas sp.											
NCBITaxon:134537	biolink:OrganismTaxon	paraburkholderia fungorum											
NCBITaxon:56818	biolink:OrganismTaxon	methylobacillus sp.											
NCBITaxon:29427	biolink:OrganismTaxon	methylorubrum rhodesianum											
NCBITaxon:426355	biolink:OrganismTaxon	methylobacterium radiotolerans											
NCBITaxon:80881	biolink:OrganismTaxon	simplicispira metamorpha											
NCBITaxon:1113915	biolink:OrganismTaxon	acinetobacter sp.											
NCBITaxon:203699	biolink:OrganismTaxon	derxia gummosa											
NCBITaxon:409	biolink:OrganismTaxon	methylobacterium sp.											
NCBITaxon:1402	biolink:OrganismTaxon	bacillus sp.											
NCBITaxon:1397	biolink:OrganismTaxon	niallia circulans											
NCBITaxon:515393	biolink:OrganismTaxon	pseudomonas yamanorum											
NCBITaxon:573	biolink:OrganismTaxon	klebsiella pneumoniae											
NCBITaxon:526997	biolink:OrganismTaxon	bacillus mycoides											
NCBITaxon:1281780	biolink:OrganismTaxon	hydrogenophaga taeniospiralis											
NCBITaxon:1236969	biolink:OrganismTaxon	methylorubrum rhodinum											
NCBITaxon:84407	biolink:OrganismTaxon	virgibacillus proomii											
NCBITaxon:588	biolink:OrganismTaxon	providencia stuartii											
NCBITaxon:1452	biolink:OrganismTaxon	bacillus atrophaeus											
NCBITaxon:52761	biolink:OrganismTaxon	azospirillum largimobile											
NCBITaxon:358	biolink:OrganismTaxon	agrobacterium radiobacter											
NCBITaxon:485917	biolink:OrganismTaxon	pedobacter heparinus											
NCBITaxon:101070	biolink:OrganismTaxon	rummeliibacillus pycnus											
NCBITaxon:85698	biolink:OrganismTaxon	achromobacter xylosoxidans subsp. xylosoxidans											
NCBITaxon:981327	biolink:OrganismTaxon	acinetobacter lwoffii											
NCBITaxon:866796	biolink:OrganismTaxon	stenotrophomonas sp.											
NCBITaxon:32001	biolink:OrganismTaxon	alcaligenes faecalis subsp. faecalis											
NCBITaxon:529	biolink:OrganismTaxon	ochrobactrum anthropi											
NCBITaxon:158850	biolink:OrganismTaxon	providencia rustigianii											
NCBITaxon:512	biolink:OrganismTaxon	cupriavidus necator											
NCBITaxon:33934	biolink:OrganismTaxon	anoxybacillus flavithermus subsp. flavithermus											
NCBITaxon:580	biolink:OrganismTaxon	kluyvera cryocrescens											
NCBITaxon:1354274	biolink:OrganismTaxon	raoultella terrigena											
NCBITaxon:575	biolink:OrganismTaxon	raoultella planticola											
NCBITaxon:1216967	biolink:OrganismTaxon	elizabethkingia meningoseptica											
NCBITaxon:1820002	biolink:OrganismTaxon	myroides odoratus											
NCBITaxon:119219	biolink:OrganismTaxon	cupriavidus metallidurans											
NCBITaxon:47500	biolink:OrganismTaxon	aneurinibacillus migulanus											
NCBITaxon:1349780	biolink:OrganismTaxon	paenibacillus lautus											
NCBITaxon:1349782	biolink:OrganismTaxon	paenibacillus pabuli											
NCBITaxon:1349783	biolink:OrganismTaxon	paenibacillus validus											
bacdive:23366	biolink:OrganismTaxon	unclassified bacterium											
NCBITaxon:1005996	biolink:OrganismTaxon	raoultella planticola											
NCBITaxon:470150	biolink:OrganismTaxon	pseudomonas taiwanensis											
NCBITaxon:42895	biolink:OrganismTaxon	enterobacter sp.											
NCBITaxon:585	biolink:OrganismTaxon	proteus vulgaris											
NCBITaxon:28214	biolink:OrganismTaxon	sphingomonas sp.											
NCBITaxon:1891658	biolink:OrganismTaxon	geobacillus sp.											
NCBITaxon:1872122	biolink:OrganismTaxon	acidovorax sp.											
NCBITaxon:1831	biolink:OrganismTaxon	rhodococcus sp.											
NCBITaxon:29488	biolink:OrganismTaxon	photorhabdus luminescens											
NCBITaxon:296	biolink:OrganismTaxon	pseudomonas fragi											
NCBITaxon:239	biolink:OrganismTaxon	flavobacterium sp.											
NCBITaxon:29447	biolink:OrganismTaxon	xanthomonas albilineans											
NCBITaxon:53413	biolink:OrganismTaxon	xanthomonas axonopodis											
NCBITaxon:1354272	biolink:OrganismTaxon	providencia heimbachae											
NCBITaxon:333962	biolink:OrganismTaxon	providencia heimbachae											
NCBITaxon:1477	biolink:OrganismTaxon	paenibacillus larvae											
NCBITaxon:1667	biolink:OrganismTaxon	arthrobacter sp.											
NCBITaxon:537	biolink:OrganismTaxon	iodobacter fluviatilis											
NCBITaxon:47492	biolink:OrganismTaxon	xanthobacter agilis											
NCBITaxon:212194	biolink:OrganismTaxon	mycobacterium sp.											
NCBITaxon:29446	biolink:OrganismTaxon	xanthomonas sp.											
NCBITaxon:280	biolink:OrganismTaxon	xanthobacter flavus											
NCBITaxon:996285	biolink:OrganismTaxon	pseudomonas stutzeri											
NCBITaxon:1220590	biolink:OrganismTaxon	bacillus smithii											
NCBITaxon:1218079	biolink:OrganismTaxon	burkholderia gladioli											
NCBITaxon:294	biolink:OrganismTaxon	pseudomonas fluorescens											
NCBITaxon:525369	biolink:OrganismTaxon	proteus mirabilis											
NCBITaxon:1218096	biolink:OrganismTaxon	serratia rubidaea											
NCBITaxon:630626	biolink:OrganismTaxon	shimwellia blattae											
NCBITaxon:55213	biolink:OrganismTaxon	brenneria rubrifaciens											
NCBITaxon:28141	biolink:OrganismTaxon	enterobacter sakazakii											
NCBITaxon:1346614	biolink:OrganismTaxon	serratia liquefaciens											
NCBITaxon:500637	biolink:OrganismTaxon	providencia rustigianii											
NCBITaxon:587	biolink:OrganismTaxon	providencia rettgeri											
NCBITaxon:102862	biolink:OrganismTaxon	proteus penneri											
NCBITaxon:1115512	biolink:OrganismTaxon	escherichia hermannii											
NCBITaxon:71657	biolink:OrganismTaxon	lonsdalea quercina											
NCBITaxon:1115515	biolink:OrganismTaxon	pseudescherichia vulneris											
NCBITaxon:69222	biolink:OrganismTaxon	erwinia mallotivora											
NCBITaxon:566551	biolink:OrganismTaxon	cedecea davisae											
NCBITaxon:545	biolink:OrganismTaxon	citrobacter koseri											
NCBITaxon:1378072	biolink:OrganismTaxon	serratia fonticola											
NCBITaxon:910964	biolink:OrganismTaxon	ewingella americana											
NCBITaxon:667129	biolink:OrganismTaxon	serratia odorifera											
NCBITaxon:1006004	biolink:OrganismTaxon	buttiauxella agrestis											
NCBITaxon:1354257	biolink:OrganismTaxon	cedecea lapagei											
NCBITaxon:1218112	biolink:OrganismTaxon	kluyvera cryocrescens											
NCBITaxon:745277	biolink:OrganismTaxon	rahnella aquatilis											
NCBITaxon:1006000	biolink:OrganismTaxon	kluyvera ascorbata											
NCBITaxon:32002	biolink:OrganismTaxon	achromobacter denitrificans											
NCBITaxon:68569	biolink:OrganismTaxon	sphingomonas leidyi											
NCBITaxon:47920	biolink:OrganismTaxon	acidovorax delafieldii											
NCBITaxon:623	biolink:OrganismTaxon	shigella flexneri											
NCBITaxon:1316938	biolink:OrganismTaxon	klebsiella pneumoniae											
NCBITaxon:93061	biolink:OrganismTaxon	staphylococcus aureus											
NCBITaxon:1122915	biolink:OrganismTaxon	paenibacillus alginolyticus											
NCBITaxon:1220560	biolink:OrganismTaxon	paenibacillus chondroitinus											
NCBITaxon:1354267	biolink:OrganismTaxon	moellerella wisconsensis											
NCBITaxon:911008	biolink:OrganismTaxon	leclercia adecarboxylata											
NCBITaxon:1005999	biolink:OrganismTaxon	leminorella grimontii											
NCBITaxon:158877	biolink:OrganismTaxon	yokenella regensburgei											
NCBITaxon:1218097	biolink:OrganismTaxon	klebsiella oxytoca											
NCBITaxon:317	biolink:OrganismTaxon	pseudomonas syringae											
NCBITaxon:59843	biolink:OrganismTaxon	paenibacillus glucanolyticus											
NCBITaxon:1467	biolink:OrganismTaxon	lederbergia lenta											
NCBITaxon:33941	biolink:OrganismTaxon	geobacillus thermoleovorans											
NCBITaxon:1456	biolink:OrganismTaxon	bacillus benzoevorans											
NCBITaxon:44253	biolink:OrganismTaxon	paenibacillus validus											
NCBITaxon:143495	biolink:OrganismTaxon	aneurinibacillus thermoaerophilus											
NCBITaxon:1873897	biolink:OrganismTaxon	cupriavidus sp.											
NCBITaxon:44250	biolink:OrganismTaxon	paenibacillus alvei											
NCBITaxon:649747	biolink:OrganismTaxon	aneurinibacillus aneurinilyticus											
NCBITaxon:1122977	biolink:OrganismTaxon	pragia fontium											
NCBITaxon:1236523	biolink:OrganismTaxon	salmonella enterica subsp. enterica											
NCBITaxon:624	biolink:OrganismTaxon	shigella sonnei											
NCBITaxon:46240	biolink:OrganismTaxon	paenibacillus apiarius											
NCBITaxon:1455	biolink:OrganismTaxon	bacillus badius											
NCBITaxon:1882945	biolink:OrganismTaxon	brevibacillus sp.											
NCBITaxon:54913	biolink:OrganismTaxon	brevibacillus formosus											
NCBITaxon:65786	biolink:OrganismTaxon	hydrogenophaga intermedia											
NCBITaxon:361	biolink:OrganismTaxon	agrobacterium sp.											
NCBITaxon:49283	biolink:OrganismTaxon	paenibacillus thiaminolyticus											
NCBITaxon:512	biolink:OrganismTaxon	alcaligenes sp.											
NCBITaxon:1454	biolink:OrganismTaxon	schinkia azotoformans											
NCBITaxon:28101	biolink:OrganismTaxon	phyllobacterium myrsinacearum											
NCBITaxon:438753	biolink:OrganismTaxon	azorhizobium caulinodans											
NCBITaxon:160791	biolink:OrganismTaxon	rhizorhabdus wittichii											
NCBITaxon:303	biolink:OrganismTaxon	pseudomonas alloputida											
NCBITaxon:61654	biolink:OrganismTaxon	methylopila capsulata											
NCBITaxon:28454	biolink:OrganismTaxon	sphingobacterium multivorum											
NCBITaxon:86185	biolink:OrganismTaxon	pseudomonas lundensis											
NCBITaxon:1830	biolink:OrganismTaxon	rhodococcus ruber											
NCBITaxon:1218114	biolink:OrganismTaxon	ralstonia pickettii											
NCBITaxon:17	biolink:OrganismTaxon	methylophilus methylotrophus											
NCBITaxon:51101	biolink:OrganismTaxon	brevibacillus agri											
NCBITaxon:171399	biolink:OrganismTaxon	paenibacillus sp.											
NCBITaxon:85698	biolink:OrganismTaxon	achromobacter xylosoxidans											
NCBITaxon:84139	biolink:OrganismTaxon	gordonia sp.											
NCBITaxon:654	biolink:OrganismTaxon	aeromonas ichthiosmia											
NCBITaxon:373	biolink:OrganismTaxon	allorhizobium vitis											
NCBITaxon:180434	biolink:OrganismTaxon	morganella morganii subsp. morganii											
NCBITaxon:33069	biolink:OrganismTaxon	pseudomonas viridiflava											
NCBITaxon:1215095	biolink:OrganismTaxon	pseudomonas chlororaphis subsp. aureofaciens											
NCBITaxon:1368415	biolink:OrganismTaxon	agrobacterium rubi											
NCBITaxon:45393	biolink:OrganismTaxon	methylophilus leisingeri											
NCBITaxon:34028	biolink:OrganismTaxon	alicycliphilus denitrificans											
NCBITaxon:266009	biolink:OrganismTaxon	methylovorus glucosotrophus											
NCBITaxon:405	biolink:OrganismTaxon	methylobacillus flagellatus											
NCBITaxon:1301098	biolink:OrganismTaxon	pseudomonas knackmussii											
NCBITaxon:83263	biolink:OrganismTaxon	aminobacter aminovorans											
NCBITaxon:83265	biolink:OrganismTaxon	aminobacter niigataensis											
NCBITaxon:83264	biolink:OrganismTaxon	aminobacter aganoensis											
NCBITaxon:13160	biolink:OrganismTaxon	brevundimonas bullata											
NCBITaxon:509190	biolink:OrganismTaxon	caulobacter segnis											
NCBITaxon:88688	biolink:OrganismTaxon	caulobacter segnis											
NCBITaxon:28320	biolink:OrganismTaxon	mycoplana dimorpha											
NCBITaxon:498	biolink:OrganismTaxon	psychrobacter immobilis											
NCBITaxon:1220595	biolink:OrganismTaxon	geobacillus kaustophilus											
NCBITaxon:1220587	biolink:OrganismTaxon	bacillus atrophaeus											
NCBITaxon:80878	biolink:OrganismTaxon	acidovorax temperans											
NCBITaxon:1219053	biolink:OrganismTaxon	novosphingobium rosa											
NCBITaxon:40837	biolink:OrganismTaxon	mycoplana ramosa											
NCBITaxon:47877	biolink:OrganismTaxon	pseudomonas amygdali											
NCBITaxon:76978	biolink:OrganismTaxon	novosphingobium rosa											
nan	biolink:OrganismTaxon	arthrobacter sialophilus											
NCBITaxon:648	biolink:OrganismTaxon	aeromonas caviae											
NCBITaxon:619592	biolink:OrganismTaxon	acinetobacter sp.											
NCBITaxon:28097	biolink:OrganismTaxon	ralstonia syzygii											
NCBITaxon:158500	biolink:OrganismTaxon	novosphingobium resinovorum											
NCBITaxon:32040	biolink:OrganismTaxon	acidovorax konjaci											
NCBITaxon:1087481	biolink:OrganismTaxon	paenibacillus peoriae											
NCBITaxon:54910	biolink:OrganismTaxon	brevibacillus centrosporus											
NCBITaxon:216778	biolink:OrganismTaxon	stenotrophomonas rhizophila											
NCBITaxon:1219058	biolink:OrganismTaxon	sphingopyxis terrae											
NCBITaxon:269069	biolink:OrganismTaxon	methylorubrum aminovorans											
NCBITaxon:56361	biolink:OrganismTaxon	blastomonas ursincola											
NCBITaxon:225991	biolink:OrganismTaxon	comamonas aquatica											
NCBITaxon:180194	biolink:OrganismTaxon	giesbergeria giesbergeri											
NCBITaxon:189	biolink:OrganismTaxon	novispirillum itersonii											
NCBITaxon:80877	biolink:OrganismTaxon	aquaspirillum polymorphum											
NCBITaxon:595494	biolink:OrganismTaxon	tolumonas auensis											
NCBITaxon:1051501	biolink:OrganismTaxon	bacillus mojavensis											
NCBITaxon:72360	biolink:OrganismTaxon	bacillus mojavensis											
bacdive:8101	biolink:OrganismTaxon	acinetobacter genospecies 3											
bacdive:8102	biolink:OrganismTaxon	acinetobacter genospecies 3											
bacdive:8103	biolink:OrganismTaxon	acinetobacter genospecies 3											
NCBITaxon:48296	biolink:OrganismTaxon	acinetobacter pittii											
bacdive:8105	biolink:OrganismTaxon	acinetobacter genospecies 3											
bacdive:8106	biolink:OrganismTaxon	acinetobacter genospecies 3											
bacdive:8107	biolink:OrganismTaxon	acinetobacter genospecies 3											
bacdive:8108	biolink:OrganismTaxon	acinetobacter genospecies 3											
bacdive:8109	biolink:OrganismTaxon	acinetobacter genospecies 3											
bacdive:8113	biolink:OrganismTaxon	acinetobacter genospecies 3											
bacdive:8114	biolink:OrganismTaxon	acinetobacter genospecies 3											
bacdive:8117	biolink:OrganismTaxon	acinetobacter genospecies 3											
bacdive:8119	biolink:OrganismTaxon	acinetobacter genospecies 3											
bacdive:8120	biolink:OrganismTaxon	acinetobacter genospecies 3											
NCBITaxon:38875	biolink:OrganismTaxon	heyndrickxia oleronia											
NCBITaxon:72407	biolink:OrganismTaxon	klebsiella pneumoniae subsp. pneumoniae											
NCBITaxon:526980	biolink:OrganismTaxon	bacillus cereus											
NCBITaxon:29489	biolink:OrganismTaxon	aeromonas enteropelogenes											
bacdive:8121	biolink:OrganismTaxon	acinetobacter genospecies 3											
NCBITaxon:29544	biolink:OrganismTaxon	azoarcus sp.											
NCBITaxon:41899	biolink:OrganismTaxon	burkholderia plantarii											
NCBITaxon:1176492	biolink:OrganismTaxon	burkholderia glumae											
NCBITaxon:1091042	biolink:OrganismTaxon	ralstonia solanacearum											
NCBITaxon:28092	biolink:OrganismTaxon	robbsia andropogonis											
NCBITaxon:2126352	biolink:OrganismTaxon	brevibacillus fortis											
NCBITaxon:54915	biolink:OrganismTaxon	brevibacillus reuszeri											
NCBITaxon:1236975	biolink:OrganismTaxon	virgibacillus halodenitrificans											
NCBITaxon:305977	biolink:OrganismTaxon	pusillimonas noertemannii											
bacdive:23378	biolink:OrganismTaxon	unclassified bacterium											
NCBITaxon:717606	biolink:OrganismTaxon	paenibacillus curdlanolyticus											
NCBITaxon:59840	biolink:OrganismTaxon	paenibacillus curdlanolyticus											
NCBITaxon:59841	biolink:OrganismTaxon	paenibacillus kobensis											
NCBITaxon:77298	biolink:OrganismTaxon	pseudomonas jessenii											
NCBITaxon:1216977	biolink:OrganismTaxon	achromobacter piechaudii											
NCBITaxon:1219040	biolink:OrganismTaxon	sphingomonas asaccharolytica											
NCBITaxon:1219048	biolink:OrganismTaxon	sphingomonas mali											
NCBITaxon:60549	biolink:OrganismTaxon	paraburkholderia phenazinium											
NCBITaxon:1220562	biolink:OrganismTaxon	paenibacillus ehimensis											
NCBITaxon:1220558	biolink:OrganismTaxon	paenibacillus chitinolyticus											
NCBITaxon:564287	biolink:OrganismTaxon	bacillus vallismortis											
NCBITaxon:1804	biolink:OrganismTaxon	mycobacterium gilvum											
NCBITaxon:60216	biolink:OrganismTaxon	xanthobacter tagetidis											
NCBITaxon:178340	biolink:OrganismTaxon	gracilibacillus dipsosauri											
NCBITaxon:306190	biolink:OrganismTaxon	chromobacterium sp.											
NCBITaxon:76759	biolink:OrganismTaxon	pseudomonas monteilii											
NCBITaxon:1833	biolink:OrganismTaxon	rhodococcus erythropolis											
NCBITaxon:587851	biolink:OrganismTaxon	pseudomonas chlororaphis subsp. aureofaciens											
NCBITaxon:1236972	biolink:OrganismTaxon	methylorubrum thiocyanatum											
NCBITaxon:80842	biolink:OrganismTaxon	herbaspirillum rubrisubalbicans											
NCBITaxon:80883	biolink:OrganismTaxon	giesbergeria sinuosa											
NCBITaxon:129817	biolink:OrganismTaxon	pseudomonas brenneri											
NCBITaxon:75612	biolink:OrganismTaxon	pseudomonas mandelii											
NCBITaxon:76761	biolink:OrganismTaxon	pseudomonas veronii											
NCBITaxon:1121034	biolink:OrganismTaxon	niveispirillum irakense											
NCBITaxon:53463	biolink:OrganismTaxon	paracoccus solventivorans											
NCBITaxon:65735	biolink:OrganismTaxon	paracoccus alkenifer											
NCBITaxon:93219	biolink:OrganismTaxon	pandoraea norimbergensis											
NCBITaxon:346222	biolink:OrganismTaxon	acinetobacter sp.											
NCBITaxon:1220575	biolink:OrganismTaxon	sphingobacterium faecium											
NCBITaxon:1123264	biolink:OrganismTaxon	sphingobacterium multivorum											
NCBITaxon:525373	biolink:OrganismTaxon	sphingobacterium spiritivorum											
NCBITaxon:1123265	biolink:OrganismTaxon	sphingobacterium thalpophilum											
NCBITaxon:1220576	biolink:OrganismTaxon	sphingobacterium mizutaii											
NCBITaxon:34086	biolink:OrganismTaxon	pedobacter antarcticus											
NCBITaxon:387381	biolink:OrganismTaxon	methylovorus sp.											
NCBITaxon:1349779	biolink:OrganismTaxon	paenibacillus illinoisensis											
NCBITaxon:59845	biolink:OrganismTaxon	paenibacillus illinoisensis											
NCBITaxon:1154758	biolink:OrganismTaxon	pseudomonas avellanae											
